source.type,source.ID,source.description,variable,var.description,Units,Gender,Min.Age,Max.Age,Form,Mean,CV
Product,AC20 ,ARTS AND CRAFTS; GLAZE ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,100,1
Product,AC20 ,ARTS AND CRAFTS; GLAZE ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,AC20 ,ARTS AND CRAFTS; GLAZE ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.01,0
Product,AC20 ,ARTS AND CRAFTS; GLAZE ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,AC20 ,ARTS AND CRAFTS; GLAZE ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,AC21 ,ARTS AND CRAFTS; MODEL ENGINE FUEL ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,AC21 ,ARTS AND CRAFTS; MODEL ENGINE FUEL ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AC21 ,ARTS AND CRAFTS; MODEL ENGINE FUEL ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AC21 ,ARTS AND CRAFTS; MODEL ENGINE FUEL ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,AC21 ,ARTS AND CRAFTS; MODEL ENGINE FUEL ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,AC21 ,ARTS AND CRAFTS; MODEL ENGINE FUEL ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.01,0
Product,AC21 ,ARTS AND CRAFTS; MODEL ENGINE FUEL ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,AC21 ,ARTS AND CRAFTS; MODEL ENGINE FUEL ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,AC22 ,ARTS AND CRAFTS; MODEL PAINT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,60,1
Product,AC22 ,ARTS AND CRAFTS; MODEL PAINT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AC22 ,ARTS AND CRAFTS; MODEL PAINT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AC22 ,ARTS AND CRAFTS; MODEL PAINT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,AC22 ,ARTS AND CRAFTS; MODEL PAINT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,AC22 ,ARTS AND CRAFTS; MODEL PAINT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.1,0
Product,AC22 ,ARTS AND CRAFTS; MODEL PAINT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.05,0
Product,AC22 ,ARTS AND CRAFTS; MODEL PAINT ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.05,0
Product,AC23 ,ARTS AND CRAFTS; OIL PAINT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,60,1
Product,AC23 ,ARTS AND CRAFTS; OIL PAINT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AC23 ,ARTS AND CRAFTS; OIL PAINT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AC23 ,ARTS AND CRAFTS; OIL PAINT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,AC23 ,ARTS AND CRAFTS; OIL PAINT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,AC23 ,ARTS AND CRAFTS; OIL PAINT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.2,0
Product,AC23 ,ARTS AND CRAFTS; OIL PAINT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.1,0
Product,AC23 ,ARTS AND CRAFTS; OIL PAINT ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.1,0
Product,AC24 ,ARTS AND CRAFTS; PENS AND MARKERS ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,AC24 ,ARTS AND CRAFTS; PENS AND MARKERS ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AC24 ,ARTS AND CRAFTS; PENS AND MARKERS ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AC24 ,ARTS AND CRAFTS; PENS AND MARKERS ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,1,1
Product,AC24 ,ARTS AND CRAFTS; PENS AND MARKERS ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,365,1
Product,AC24 ,ARTS AND CRAFTS; PENS AND MARKERS ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,1,0
Product,AC24 ,ARTS AND CRAFTS; PENS AND MARKERS ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,1,0
Product,AC24 ,ARTS AND CRAFTS; PENS AND MARKERS ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,1,0
Product,AC25 ,ARTS AND CRAFTS; SOAP-MAKING ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,AC25 ,ARTS AND CRAFTS; SOAP-MAKING ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AC25 ,ARTS AND CRAFTS; SOAP-MAKING ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AC25 ,ARTS AND CRAFTS; SOAP-MAKING ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,AC25 ,ARTS AND CRAFTS; SOAP-MAKING ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,AC25 ,ARTS AND CRAFTS; SOAP-MAKING ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.01,0
Product,AC25 ,ARTS AND CRAFTS; SOAP-MAKING ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,AC25 ,ARTS AND CRAFTS; SOAP-MAKING ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,AU1 ,AUTO PRODUCTS; ANTIFREEZE ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,20,1
Product,AU1 ,AUTO PRODUCTS; ANTIFREEZE ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.0005,0
Product,AU1 ,AUTO PRODUCTS; ANTIFREEZE ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU1 ,AUTO PRODUCTS; ANTIFREEZE ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,500,1
Product,AU1 ,AUTO PRODUCTS; ANTIFREEZE ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,7,1
Product,AU1 ,AUTO PRODUCTS; ANTIFREEZE ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU1 ,AUTO PRODUCTS; ANTIFREEZE ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.03,0
Product,AU1 ,AUTO PRODUCTS; ANTIFREEZE ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.03,0
Product,AU2 ,AUTO PRODUCTS; AUTO AIR FRESHENER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,AU2 ,AUTO PRODUCTS; AUTO AIR FRESHENER ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,AU2 ,AUTO PRODUCTS; AUTO AIR FRESHENER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AU2 ,AUTO PRODUCTS; AUTO AIR FRESHENER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU2 ,AUTO PRODUCTS; AUTO AIR FRESHENER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,10,1
Product,AU2 ,AUTO PRODUCTS; AUTO AIR FRESHENER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,5,1
Product,AU2 ,AUTO PRODUCTS; AUTO AIR FRESHENER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU2 ,AUTO PRODUCTS; AUTO AIR FRESHENER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.2,0
Product,AU2 ,AUTO PRODUCTS; AUTO AIR FRESHENER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.2,0
Product,AU2 ,AUTO PRODUCTS; AUTO AIR FRESHENER ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,AU3 ,AUTO PRODUCTS; AUTO DEGREASER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,AU3 ,AUTO PRODUCTS; AUTO DEGREASER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AU3 ,AUTO PRODUCTS; AUTO DEGREASER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.02,0
Product,AU3 ,AUTO PRODUCTS; AUTO DEGREASER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,300,1
Product,AU3 ,AUTO PRODUCTS; AUTO DEGREASER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,4,1
Product,AU3 ,AUTO PRODUCTS; AUTO DEGREASER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU3 ,AUTO PRODUCTS; AUTO DEGREASER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.2,0
Product,AU3 ,AUTO PRODUCTS; AUTO DEGREASER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.2,0
Product,AU4 ,AUTO PRODUCTS; AUTO FLUIDS AND ADDITIVES ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,15,1
Product,AU4 ,AUTO PRODUCTS; AUTO FLUIDS AND ADDITIVES ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.0005,0
Product,AU4 ,AUTO PRODUCTS; AUTO FLUIDS AND ADDITIVES ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU4 ,AUTO PRODUCTS; AUTO FLUIDS AND ADDITIVES ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,200,1
Product,AU4 ,AUTO PRODUCTS; AUTO FLUIDS AND ADDITIVES ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,5,1
Product,AU4 ,AUTO PRODUCTS; AUTO FLUIDS AND ADDITIVES ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU4 ,AUTO PRODUCTS; AUTO FLUIDS AND ADDITIVES ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.05,0
Product,AU4 ,AUTO PRODUCTS; AUTO FLUIDS AND ADDITIVES ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.05,0
Product,AU5 ,AUTO PRODUCTS; AUTO LUBRICANT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,20,1
Product,AU5 ,AUTO PRODUCTS; AUTO LUBRICANT ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,AU5 ,AUTO PRODUCTS; AUTO LUBRICANT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.0005,0
Product,AU5 ,AUTO PRODUCTS; AUTO LUBRICANT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU5 ,AUTO PRODUCTS; AUTO LUBRICANT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,AU5 ,AUTO PRODUCTS; AUTO LUBRICANT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,11,1
Product,AU5 ,AUTO PRODUCTS; AUTO LUBRICANT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU5 ,AUTO PRODUCTS; AUTO LUBRICANT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.18,0
Product,AU5 ,AUTO PRODUCTS; AUTO LUBRICANT ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.18,0
Product,AU5 ,AUTO PRODUCTS; AUTO LUBRICANT ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,AU6 ,AUTO PRODUCTS; AUTO PAINT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,50,1
Product,AU6 ,AUTO PRODUCTS; AUTO PAINT ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,AU6 ,AUTO PRODUCTS; AUTO PAINT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.0005,0
Product,AU6 ,AUTO PRODUCTS; AUTO PAINT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU6 ,AUTO PRODUCTS; AUTO PAINT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,300,1
Product,AU6 ,AUTO PRODUCTS; AUTO PAINT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,5,1
Product,AU6 ,AUTO PRODUCTS; AUTO PAINT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU6 ,AUTO PRODUCTS; AUTO PAINT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.1,0
Product,AU6 ,AUTO PRODUCTS; AUTO PAINT ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.1,0
Product,AU6 ,AUTO PRODUCTS; AUTO PAINT ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,AU7 ,AUTO PRODUCTS; AUTO REFRIGERANT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,20,1
Product,AU7 ,AUTO PRODUCTS; AUTO REFRIGERANT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AU7 ,AUTO PRODUCTS; AUTO REFRIGERANT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU7 ,AUTO PRODUCTS; AUTO REFRIGERANT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,30,1
Product,AU7 ,AUTO PRODUCTS; AUTO REFRIGERANT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,7,1
Product,AU7 ,AUTO PRODUCTS; AUTO REFRIGERANT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU7 ,AUTO PRODUCTS; AUTO REFRIGERANT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,AU7 ,AUTO PRODUCTS; AUTO REFRIGERANT ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,AU8 ,AUTO PRODUCTS; BOAT CLEANER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,120,1
Product,AU8 ,AUTO PRODUCTS; BOAT CLEANER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.05,0
Product,AU8 ,AUTO PRODUCTS; BOAT CLEANER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU8 ,AUTO PRODUCTS; BOAT CLEANER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,500,1
Product,AU8 ,AUTO PRODUCTS; BOAT CLEANER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,2,1
Product,AU8 ,AUTO PRODUCTS; BOAT CLEANER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU8 ,AUTO PRODUCTS; BOAT CLEANER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,AU8 ,AUTO PRODUCTS; BOAT CLEANER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,AU9 ,AUTO PRODUCTS; BOAT ENGINE FLUIDS ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,AU9 ,AUTO PRODUCTS; BOAT ENGINE FLUIDS ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AU9 ,AUTO PRODUCTS; BOAT ENGINE FLUIDS ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU9 ,AUTO PRODUCTS; BOAT ENGINE FLUIDS ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,AU9 ,AUTO PRODUCTS; BOAT ENGINE FLUIDS ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,2,1
Product,AU9 ,AUTO PRODUCTS; BOAT ENGINE FLUIDS ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU9 ,AUTO PRODUCTS; BOAT ENGINE FLUIDS ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,AU9 ,AUTO PRODUCTS; BOAT ENGINE FLUIDS ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,AU10 ,AUTO PRODUCTS; BOAT PAINT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,120,1
Product,AU10 ,AUTO PRODUCTS; BOAT PAINT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AU10 ,AUTO PRODUCTS; BOAT PAINT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU10 ,AUTO PRODUCTS; BOAT PAINT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,2000,1
Product,AU10 ,AUTO PRODUCTS; BOAT PAINT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,1,1
Product,AU10 ,AUTO PRODUCTS; BOAT PAINT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.01,0
Product,AU10 ,AUTO PRODUCTS; BOAT PAINT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,AU10 ,AUTO PRODUCTS; BOAT PAINT ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,AU11 ,AUTO PRODUCTS; BODY REPAIR ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,20,1
Product,AU11 ,AUTO PRODUCTS; BODY REPAIR ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AU11 ,AUTO PRODUCTS; BODY REPAIR ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU11 ,AUTO PRODUCTS; BODY REPAIR ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,100,1
Product,AU11 ,AUTO PRODUCTS; BODY REPAIR ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,3,1
Product,AU11 ,AUTO PRODUCTS; BODY REPAIR ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU11 ,AUTO PRODUCTS; BODY REPAIR ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,AU11 ,AUTO PRODUCTS; BODY REPAIR ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,AU12 ,AUTO PRODUCTS; BODY WASH OR WAX ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,AU12 ,AUTO PRODUCTS; BODY WASH OR WAX ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.001,0
Product,AU12 ,AUTO PRODUCTS; BODY WASH OR WAX ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU12 ,AUTO PRODUCTS; BODY WASH OR WAX ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,150,1
Product,AU12 ,AUTO PRODUCTS; BODY WASH OR WAX ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,AU12 ,AUTO PRODUCTS; BODY WASH OR WAX ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU12 ,AUTO PRODUCTS; BODY WASH OR WAX ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.47,0
Product,AU12 ,AUTO PRODUCTS; BODY WASH OR WAX ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.32,0
Product,AU13 ,AUTO PRODUCTS; DETAILING ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,25,1
Product,AU13 ,AUTO PRODUCTS; DETAILING ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.001,0
Product,AU13 ,AUTO PRODUCTS; DETAILING ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU13 ,AUTO PRODUCTS; DETAILING ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,90,1
Product,AU13 ,AUTO PRODUCTS; DETAILING ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,11,1
Product,AU13 ,AUTO PRODUCTS; DETAILING ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU13 ,AUTO PRODUCTS; DETAILING ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.16,0
Product,AU13 ,AUTO PRODUCTS; DETAILING ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.16,0
Product,AU14 ,AUTO PRODUCTS; MOTOR OIL ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,20,1
Product,AU14 ,AUTO PRODUCTS; MOTOR OIL ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AU14 ,AUTO PRODUCTS; MOTOR OIL ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU14 ,AUTO PRODUCTS; MOTOR OIL ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,500,1
Product,AU14 ,AUTO PRODUCTS; MOTOR OIL ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,7,1
Product,AU14 ,AUTO PRODUCTS; MOTOR OIL ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU14 ,AUTO PRODUCTS; MOTOR OIL ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.5,0
Product,AU14 ,AUTO PRODUCTS; MOTOR OIL ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.5,0
Product,AU15 ,AUTO PRODUCTS; TIRE REPAIR ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,20,1
Product,AU15 ,AUTO PRODUCTS; TIRE REPAIR ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AU15 ,AUTO PRODUCTS; TIRE REPAIR ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU15 ,AUTO PRODUCTS; TIRE REPAIR ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,30,1
Product,AU15 ,AUTO PRODUCTS; TIRE REPAIR ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,3,1
Product,AU15 ,AUTO PRODUCTS; TIRE REPAIR ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU15 ,AUTO PRODUCTS; TIRE REPAIR ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.1,0
Product,AU15 ,AUTO PRODUCTS; TIRE REPAIR ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.1,0
Product,AU16 ,AUTO PRODUCTS; WHEELS ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,20,1
Product,AU16 ,AUTO PRODUCTS; WHEELS ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,AU16 ,AUTO PRODUCTS; WHEELS ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.0005,0
Product,AU16 ,AUTO PRODUCTS; WHEELS ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU16 ,AUTO PRODUCTS; WHEELS ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,100,1
Product,AU16 ,AUTO PRODUCTS; WHEELS ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,7,1
Product,AU16 ,AUTO PRODUCTS; WHEELS ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU16 ,AUTO PRODUCTS; WHEELS ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.03,0
Product,AU16 ,AUTO PRODUCTS; WHEELS ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.03,0
Product,AU16 ,AUTO PRODUCTS; WHEELS ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,AU17 ,AUTO PRODUCTS; WINDOWS/WINDSHIELD ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,AU17 ,AUTO PRODUCTS; WINDOWS/WINDSHIELD ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,AU17 ,AUTO PRODUCTS; WINDOWS/WINDSHIELD ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,AU17 ,AUTO PRODUCTS; WINDOWS/WINDSHIELD ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,100,1
Product,AU17 ,AUTO PRODUCTS; WINDOWS/WINDSHIELD ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,5,1
Product,AU17 ,AUTO PRODUCTS; WINDOWS/WINDSHIELD ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,AU17 ,AUTO PRODUCTS; WINDOWS/WINDSHIELD ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.05,0
Product,AU17 ,AUTO PRODUCTS; WINDOWS/WINDSHIELD ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.05,0
Food,groupA3_C2160 ,GROUPA3_C2160 ,contact ,food packaging contact area ,dm2/kg ,B ,0,99,point ,1,0
Food,groupA3_C720 ,GROUPA3_C720 ,contact ,food packaging contact area ,dm2/kg ,B ,0,99,point ,1,0
